Make Year,Time Counter  (Sec), Trip Duration (min), Latitude (deg), Longitude (deg), Input voltage read by the scan tool (V),Engine Power (HP), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%),Engine RPM (RPM), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Bearing (deg),Vehicle Speed (KmpH),GPS Speed (kmpH),Instant Fuel Economy (KmpL),Fuel Rate (LpH),Trip Distance (Km),Trip Fuel( L),Acceleration X (m/sec^2),Acceleration Y (m/sec^2),Acceleration Z (m/sec^2),Acceleration G X (m/sec^2),Acceleration G Y (m/sec^2),Acceleration G Z (m/sec^2),Engine Coolant Temp (°C),Intake Manifold Absolute Pressure (mmHg),Intake Air temperature (°C),Distance Travelled MIL Activated (km),Mass Air Flow Rate (g/min),Boost (KPa),Acceleration (m/sec^2),Engine Torque (Kg/m),Altitude (m),Horizontal Accuracy GPS (m)
Chrysler 2021,2600.665,43.8289,41.58176,-93.18372,14.1,25.87925,0,0,3,71,0.9891815,0.6925201,-2.265549,6.824334,38.07367,-18.91922,-10.46253,37.49481,42.35294,1933,20.78431,0.725,0.645,130.8285,114.9997188246,114.088432,16.09555220464,7.14483267106,62.0416341532,3.679791761426,0.1067212847743,0.1010798145056,0.1218334402747,-7.83129171713,1.059051191366,5.84132218838,89,607.552252,2.77777777777778,0,1288.37295369,-17.00000294116,-3.32232E-16,104.6414139152,277.4118912,4.962793224
Chrysler 2021,2601.669,43.84478,41.58157,-93.18343,14.1,28.34724,0,0,3,71,-8.447814,4.897369,3.854721,7.003591,38.07651,-19.11615,-9.649899,42.34247,43.92157,1934,21.17647,0.705,0.645,130.9881,114.9997188246,113.718464,14.6942308148,7.82620268565,62.0656294126,3.681426680005,0.966875406553,0.1122806416536,-0.723268693721,-8.63676798376,1.080456755994,6.71371141854,89,667.557466,2.77777777777778,0,1411.23959853,-9.0000060184,-3.32232E-16,114.5613247776,277.3518456,4.942450872
Chrysler 2021,2602.665,43.86124,41.58139,-93.18315,14.1,28.36191,0,0,3,71,2.102356,1.314301,0.9116669,6.818821,38.10501,-17.81775,-9.572441,41.52597,44.70588,1912,22.7451,0.095,0.645,130.8405,113.9997232288,113.296464,14.55892448536,7.83024928894,62.1020326834,3.683920886654,-0.1068162607659,-0.1728361573659,-0.1430486566782,-7.52128471605,1.399444413738,6.16360352573,89,667.557466,2.77777777777778,0,1411.96942484,-9.0000060184,-0.120818148,115.9394353456,276.80524776,4.941652296
Chrysler 2021,2603.662,43.87703,41.5812,-93.18287,14.1,28.98442,0,0,3,71,0.8972015,0.9353333,-0.2495575,6.87803,38.12006,-17.95831,-9.755058,41.69876,49.80392,1914,23.13725,0.075,0.645,130.8271,113.9997232288,112.972832,14.24623107336,8.00211825917,62.129938639,3.685862423443,0.323224696445,0.01237484135174,-0.2912285467511,-7.96241710733,1.14227832362,6.3037114014,89,690.059326,2.77777777777778,0,1442.96096159,-6.000002173664,-0.120818148,118.3603889152,276.94740648,4.925985576
Chrysler 2021,2604.672,43.88894,41.58102,-93.18258,14.1,28.69936,0,0,3,71,-2.403061,0.5967865,1.305954,6.840734,37.95467,-17.63737,-10.3961,41.44476,51.37255,1926,23.52941,0.565,0.645,130.8271,113.9997232288,113.03448,14.38773600232,7.92341579986,62.1578285012,3.687898216941,0.325135798715,-0.1248689534337,-0.32304333985,-8.03786145085,1.249006832178,6.30341269642,89,682.558706,2.77777777777778,0,1428.76949126,-7.00000161664,-3.32232E-16,116.4661398144,277.12242264,4.913339424
Chrysler 2021,2605.669,43.91453,41.58083,-93.18229,14.1,28.47296,0,0,3,71,3.234741,-4.313934,-3.694397,6.924191,37.87416,-15.83409,-10.52945,39.51984,52.54902,1920,23.13725,0.095,0.665,130.8552,113.9997232288,113.082448,14.50213800128,7.86091110994,62.208072096,3.69130849281,-0.2862407222269,0.33314139698,0.1867184713114,-7.24510757796,0.772695833483,5.69896792934,89,675.058086,2.77777777777778,0,1417.49823335,-8.00000381752,-3.32232E-16,115.9084518544,277.51921128,4.889031624
Chrysler 2021,2606.67,43.92824,41.58065,-93.18201,14.2,28.78933,0,0,3,71,2.731995,-1.223846,-0.585907,6.768567,38.25603,-15.97929,-9.800713,39.87668,59.21569,1913,24.31373,0.155,0.665,130.8552,113.9997232288,113.073392,14.34277277288,7.94825566028,62.2291222632,3.692806758088,0.02331510631688,0.1044143679257,-0.0227429704558,-7.60720506994,1.00261850542,6.05343320428,89,682.558706,2.77777777777778,0,1433.24823892,-7.00000161664,-3.32232E-16,117.6251783488,277.6296708,4.867759632
Chrysler 2021,2607.669,43.93919,41.58046,-93.18172,14.2,28.36916,0,0,3,71,-0.7401733,0.6464691,1.009125,6.707957,38.19537,-17.72179,-9.237728,40.51016,58.03922,1921,23.52941,0.625,0.685,130.8552,113.9997232288,113.188048,14.55520447536,7.83225177083,62.2543245276,3.694434484388,0.1510972014041,-0.189367374882,-0.1009282369683,-7.74102794899,1.279244005781,6.11091257686,89,675.058086,2.77777777777778,0,1412.33048248,-8.00000381752,-3.32232E-16,115.4257671584,277.84900488,4.850501856
Chrysler 2021,2608.67,43.95459,41.58027,-93.18143,14.1,28.48779,0,0,3,71,2.050201,-1.76442,-0.3102264,6.744849,38.43546,-16.69318,-8.982006,39.82013,58.03922,1912,23.13725,0.685,0.685,130.8552,113.9997232288,113.228848,14.49458744384,7.86500692356,62.2761954582,3.696065996098,-0.568875099982,-0.2262483263621,0.730299538388,-7.13868021279,1.358579438867,5.21142958581,89,675.058086,2.77777777777778,0,1418.23667787,-8.00000381752,-3.32232E-16,116.4540559552,277.92282744,4.839209016
Chrysler 2021,2609.669,43.96963,41.58009,-93.18114,14.1,27.40918,0,0,3,71,0.09474182,-1.196594,1.024582,6.753747,38.12423,-16.66013,-9.18388,40.85931,48.23529,1919,22.35294,0.055,0.685,130.9558,113.9997232288,113.042912,15.06498189144,7.56722007509,62.3112951636,3.698272133046,-0.02738622354552,0.1397036181037,0.2812777085041,-7.66363897509,1.028664360472,5.69717265145,89,652.556226,2.77777777777778,0,1364.5393329,-11.0000035254,-3.32232E-16,111.6361379552,277.95166152,4.826815848
Chrysler 2021,2610.672,43.99448,41.5799,-93.18085,14.1,28.39882,0,0,3,71,3.726547,2.665161,0.6848297,6.96564,38.16103,-17.85045,-9.027954,41.24918,49.01961,1913,21.96078,0.095,0.705,130.8466,112.9997115396,112.766816,14.41245812592,7.84043961266,62.360798462,3.70169944326,-0.732188390185,0.651834921759,0.893151664678,-6.85965928137,0.44846895135,5.15334975526,89,675.058086,2.77777777777778,0,1413.80691793,-8.00000381752,-0.16277289264,116.0296476048,277.78560648,4.8157638
Chrysler 2021,2611.668,44.01233,41.57971,-93.18057,14.1,28.36916,0,0,3,71,-3.708725,4.6362,-0.1115417,6.39479,38.415,-17.40599,-8.671463,38.16071,47.45098,1915,21.96078,0.135,0.705,131.054,112.9997115396,112.577712,14.42752522928,7.83225177083,62.3809634922,3.703182945439,0.317503886476,-0.01166093340153,-1.225692603688,-8.00612861874,1.210087706891,7.26366995886,89,675.058086,2.77777777777778,0,1412.33048248,-8.00000381752,-0.16277289264,115.78740492,277.8698532,4.80085908
Chrysler 2021,2612.668,44.02814,41.57953,-93.18029,14.1,24.92785,0,0,3,71,0.1947021,0.955368,0.3042603,6.85345,38.42167,-17.86285,-10.32771,38.96915,36.86274,1883,18.03922,0.25,0.705,130.8407,112.9997115396,111.87,16.41925684624,6.88216307116,62.4184611142,3.705481446391,0.2513689579786,-0.0967444165219,-0.0939192160529,-7.84790641964,1.332982555688,6.15701677612,89,592.551012,2.77777777777778,0,1241.0086323,-19.00000734292,-3.32232E-16,103.4708867856,277.74683592,4.786420704
Chrysler 2021,2613.67,44.03966,41.57935,-93.18001,14.1,26.68319,0,0,3,71,3.074478,0.5310364,-1.63826,6.747776,38.1523,-17.28244,-8.62994,37.29184,46.66667,1903,23.52941,0.055,0.705,130.9811,111.9997159438,111.41968,15.20337901776,7.366786401,62.4441139938,3.707110308314,-0.1539655616947,-0.1404921687708,0.0613179144536,-7.47023969258,1.353789186351,6.03651674878,89,645.055606,2.77777777777778,0,1328.39592093,-12.00000572628,-0.1684445196,109.5929538016,277.75073736,4.790532456
Chrysler 2021,2614.671,44.06572,41.57916,-93.17973,14.1,27.78997,0,0,3,71,-0.928894,1.464584,0.2944641,6.760851,38.26489,-16.62354,-7.825104,39.41656,49.41177,1892,22.35294,0.585,0.705,130.9744,111.9997159438,111.404288,14.59787617864,7.67234848161,62.4886283382,3.710275289615,0.69550406583,0.1556105726917,-0.1560283329423,-8.30385823554,1.020880352534,6.1035790648,89,667.557466,2.77777777777778,0,1383.49667336,-9.0000060184,-3.32232E-16,114.8023322896,277.6747812,4.787289384
Chrysler 2021,2615.672,44.07798,41.57898,-93.17944,14.1,28.05773,0,0,3,71,-1.702499,0.5461426,2.270752,6.746869,38.4848,-16.61412,-8.801659,40.76779,47.05882,1892,21.96078,0.055,0.685,130.9744,111.9997159438,111.298432,14.45856924416,7.7462737535,62.5178539526,3.712220990355,0.403068232798,0.1548844147893,0.1010311073058,-7.99400363496,0.968938299721,5.93787095314,89,675.058086,2.77777777777778,0,1396.82677628,-8.00000381752,-3.32232E-16,115.9084518544,277.38961032,4.787636856
Chrysler 2021,2616.669,44.08971,41.57879,-93.17916,14.2,28.05773,0,0,3,71,4.91983,-1.038208,-0.8154755,6.58293,37.9123,-18.08441,-9.13229,40.32556,48.62745,1888,22.35294,0.685,0.685,130.9744,111.9997159438,111.17384,14.45856924416,7.7462737535,62.5370372854,3.713619320809,0.1628948898703,-0.02255235095841,0.1084324071082,-7.78054539864,1.213680091477,6.02963129419,89,675.058086,2.77777777777778,0,1396.82677628,-8.00000381752,-3.32232E-16,116.1540280176,277.65332328,4.776913992
Chrysler 2021,2617.672,44.11458,41.57861,-93.17888,14.1,27.92426,0,0,3,71,2.871582,1.09903,0.8686218,6.609199,38.26016,-17.48384,-9.390961,41.33612,48.62745,1893,22.35294,0.725,0.685,130.847,111.9997159438,111.15168,14.52767214992,7.70942657256,62.5799583832,3.716531815263,-0.354141881079,0.609592551169,0.405646849258,-7.38282276578,0.52570857276,5.62816570505,89,675.058086,2.77777777777778,0,1390.18213637,-8.00000381752,-3.32232E-16,115.296163304,277.54566792,4.775329032
Chrysler 2021,2618.668,44.12973,41.57843,-93.1786,14.1,28.38448,0,0,3,71,0.3270569,-0.0496521,0.9728546,6.554283,38.33344,-18.08278,-9.843109,41.05576,48.23529,1894,22.35294,0.33,0.685,130.847,111.9997159438,110.98832,14.2921296196,7.83648385921,62.6107611508,3.718732274096,-0.0865553762934,-0.2584176944643,-0.2485876183735,-7.61064932124,1.378637783075,6.27167986431,89,682.558706,2.77777777777778,0,1413.09342086,-7.00000161664,-3.32232E-16,117.1344575888,277.41131208,4.77706944
Chrysler 2021,2619.67,44.14075,41.57824,-93.17831,14.1,27.77531,0,0,3,71,3.170639,-0.9277802,-0.3503113,6.812408,38.11533,-18.13435,-9.524364,40.76477,42.35294,1885,20.39216,0.745,0.665,130.847,111.9997159438,110.888896,14.60558403936,7.66830187832,62.6326320814,3.720300569459,-0.342436303475,-0.282531934139,0.413920062801,-7.28627095301,1.466205891171,5.59179075371,89,667.557466,2.77777777777778,0,1382.76639346,-9.0000060184,-3.32232E-16,115.1678541488,277.804626,4.778800704
Chrysler 2021,2620.666,44.16532,41.57806,-93.17804,14.2,28.63576,0,0,3,71,0.618454,0.007568359,-0.6090698,6.81653,38.04033,-18.20854,-9.605675,40.38019,51.76471,1888,23.52941,0.175,0.665,130.847,111.9997159438,110.582384,14.1667121396,7.90585906828,62.6766797172,3.723302399589,0.2254544721576,0.410630040807,-0.1606472872963,-7.88263544558,0.714316993152,6.15462104026,89,690.059326,2.77777777777778,0,1425.60297947,-6.000002173664,-3.32232E-16,118.5469595344,277.95608112,4.778572104
Chrysler 2021,2621.668,44.17936,41.57788,-93.17776,14.2,29.24279,0,0,3,71,-7.216202,0.815094,6.811294,6.664849,38.61138,-18.02913,-9.771557,40.6994,61.17647,1895,25.4902,0.76,0.665,130.8875,111.9997159438,110.529536,13.8726400348,8.0734467398,62.7041833378,3.725218574131,0.388283555492,0.510014978872,0.1601077590462,-8.07094455139,0.497117934159,5.79416947368,89,705.060566,2.77777777777778,0,1455.82341322,-4.00000190876,-3.32232E-16,120.61276372,277.49546736,4.778748888
Chrysler 2021,2622.67,44.19127,41.5777,-93.17747,14.2,28.10222,0,0,3,71,-0.3807526,0.936142,0.6423798,6.438716,38.00815,-17.95808,-10.37038,38.77261,62.35294,1884,24.31373,0.055,0.665,130.9801,111.9997159438,110.911984,14.4356794912,7.75855740895,62.7256519334,3.726703211933,0.1873610527796,-0.1512498457449,-0.1639372788102,-7.89820163265,1.132398808807,6.19533635784,89,675.058086,2.77777777777778,0,1399.04120266,-8.00000381752,-3.32232E-16,116.585207496,277.75527888,4.795546416
Chrysler 2021,2623.669,44.2053,41.57751,-93.17719,14.2,27.31823,0,0,3,71,-0.60466,0.1415405,0.6097717,6.377975,38.25162,-17.15837,-8.81044,41.29031,64.31373,1889,23.52941,0.76,0.665,130.8482,111.9997159438,111.330608,14.849961062,7.54210766515,62.7496471928,3.728369927956,0.0354057756003,0.1339546750024,0.2947171770767,-7.69222930889,0.841702475082,5.64927012629,89,660.056846,2.77777777777778,0,1360.01114393,-10.00000132452,-3.32232E-16,113.032746352,277.80520512,4.789727784
Chrysler 2021,2624.67,44.21931,41.57733,-93.1769,14.1,27.39073,0,0,3,71,0.6901093,0.8020477,0.8681488,6.356708,37.99195,-18.06984,-9.056175,40.72925,64.70588,1902,23.92157,0.745,0.645,130.8482,111.9997159438,111.968768,14.8106564992,7.56212491323,62.7759116216,3.730091532424,0.0576373814184,-0.2207650478124,0.0820064956893,-7.75045849193,1.30888255022,5.93263142395,89,660.056846,2.77777777777778,0,1363.62035956,-10.00000132452,-3.32232E-16,112.55809772,277.72428072,4.779776064
Chrysler 2021,2625.669,44.24736,41.57714,-93.17662,14.1,27.87796,0,0,3,71,1.247253,-0.01654053,-0.7984467,6.413435,37.93033,-17.92299,-9.312317,40.88574,51.37255,1901,23.52941,0.095,0.565,130.8479,112.9997115396,111.965632,14.68172732976,7.69664324299,62.82702426,3.733529441786,-0.0763883426971,0.370512437988,-0.2390157696899,-7.57711816323,0.666715916181,6.25521451429,89,667.557466,2.77777777777778,0,1387.87699199,-9.0000060184,0.15256114776,114.6205833088,278.02298472,4.77699324
Chrysler 2021,2626.668,44.25859,41.57696,-93.17634,14.1,29.44414,0,0,3,71,1.265335,0.8275604,2.387222,6.315909,38.55135,-17.69688,-9.330696,41.67798,62.35294,1903,23.52941,0.39,0.625,129.9242,112.9997115396,112.331408,13.90078881904,8.12903927106,62.853015101,3.735394513293,-0.582503057493,0.0723605194025,0.1729678313979,-7.04662116676,0.957711564488,5.86751678632,89,705.060566,2.77777777777778,0,1465.84775222,-4.00000190876,-3.32232E-16,120.93271812,277.83153984,4.770110856
Chrysler 2021,2627.667,44.27547,41.57677,-93.17605,14.2,27.59373,0,0,3,71,-0.8156128,0.6958923,1.052139,6.568044,38.1363,-18.27686,-9.721691,40.41281,57.2549,1909,23.52941,0.585,0.645,130.8941,112.9997115396,112.428192,14.83295955344,7.61817169369,62.8760608498,3.736952209508,-0.2560484762913,-0.1055991903729,0.53965321851,-7.39853830534,1.207093951469,5.40542627828,89,660.056846,2.77777777777778,0,1373.72679835,-10.00000132452,-3.32232E-16,112.9765087856,277.982934,4.763959992
Chrysler 2021,2628.67,44.28893,41.57658,-93.17576,14.2,28.30984,0,0,3,71,-0.3215637,0.3476868,0.5224152,6.336867,38.44451,-17.30664,-10.0064,41.56961,58.03922,1907,23.52941,0.075,0.625,130.8941,112.9997115396,112.75832,14.45775721912,7.81587608717,62.9110639948,3.739447173239,0.1605381075781,-0.1279657925539,-0.326726859935,-7.83742736126,1.22894848797,6.34592329189,89,675.058086,2.77777777777778,0,1409.37761158,-8.00000381752,-3.32232E-16,116.0300196448,278.07333768,4.759500768
Chrysler 2021,2629.669,44.3131,41.5764,-93.17548,14.1,28.20603,0,0,3,71,0.0512085,2.167191,-0.1964569,6.365665,38.45977,-17.78819,-10.7832,40.33481,62.35294,1912,24.31373,0.685,0.625,130.8731,112.9997115396,112.93112,14.51096824216,7.78721674806,62.9564795696,3.742509569929,0.2110838060499,0.1880861133984,-0.2437123263785,-7.86137862384,0.886609111213,6.27901337637,89,675.058086,2.77777777777778,0,1404.20940712,-8.00000381752,-3.32232E-16,115.3022498784,277.49912496,4.754349648
Chrysler 2021,2630.668,44.32866,41.57621,-93.17519,14.2,28.35433,0,0,3,71,-0.4031982,0.2122192,-0.1221161,6.35094,38.42635,-17.49457,-9.747925,39.29218,63.92157,1918,24.31373,0.705,0.645,130.8731,112.9997115396,113.135072,14.43507153528,7.82815974262,62.97749755,3.74396354591,-0.15306191817,-0.0390479646697,0.05124619213,-7.48655569011,1.101263691458,5.94116585195,89,675.058086,2.77777777777778,0,1411.59203796,-8.00000381752,-3.32232E-16,115.545876552,277.35742344,4.756275984
Chrysler 2021,2631.669,44.34442,41.57603,-93.1749,14.2,27.81123,0,0,3,71,-0.4264374,-0.09606933,-0.5220642,6.513446,38.4282,-17.72198,-9.518246,42.05856,58.03922,1918,23.13725,0.745,0.625,130.9141,112.9997115396,113.25672,14.71695901304,7.67821965252,63.0127903762,3.746436932804,0.0501481465275,-0.0755037187548,0.0272704845098,-7.6702257247,1.202603013535,5.9520929678,89,660.056846,2.77777777777778,0,1384.55489883,-10.00000132452,-3.32232E-16,113.3327147632,277.36031904,4.755498744
Chrysler 2021,2632.672,44.35707,41.57584,-93.17461,14.1,27.17916,0,0,3,71,0.4340363,2.286316,0.7424164,6.628749,37.99928,-17.66882,-10.12138,41.08221,48.23529,1921,22.35294,0.035,0.625,130.9141,112.9997115396,112.869024,15.05921268736,7.50371225152,63.0365120478,3.74804421789,0.1151490019442,-0.166895006754,-0.0886788639002,-7.76408004862,1.332383621723,6.11285720724,89,645.055606,2.77777777777778,0,1353.08754617,-12.00000572628,-3.32232E-16,110.5840088352,277.03549368,4.76175324
Chrysler 2021,2633.671,44.37672,41.57565,-93.17433,14.1,28.80432,0,0,3,71,3.16069,-2.189117,-1.62442,6.824752,38.31463,-17.85957,-10.16479,41.44937,49.80392,1914,20.39216,0.115,0.625,130.9141,112.9997115396,112.543744,14.20955815192,7.95239311341,63.060459027,3.749619705532,-0.2970070860295,-0.1789588779335,0.1218757161734,-7.35587835738,1.415311439395,5.88892296055,89,682.558706,2.77777777777778,0,1433.99484806,-7.00000161664,-3.32232E-16,117.6249551248,276.72191544,4.756126632
Chrysler 2021,2634.669,44.396,41.57547,-93.17405,14.1,29.01474,0,0,3,71,-0.2084961,0.6132355,1.320419,6.761661,38.11581,-18.31293,-9.877918,41.56345,51.76471,1920,22.7451,0.76,0.625,130.9568,112.9997115396,112.374096,14.1065117492,8.01048780068,63.09900272,3.752453463458,-0.2635594739736,0.00511951684426,-0.0890446555803,-7.39045498282,1.112939398564,6.06181523178,89,690.059326,2.77777777777778,0,1444.47050911,-6.000002173664,-3.32232E-16,118.1139496192,276.2336868,4.754800752
Chrysler 2021,2635.671,44.4104,41.57528,-93.17376,14.1,28.1566,0,0,3,71,2.924637,-1.936584,-1.45047,6.810135,38.16138,-18.51297,-10.39281,40.6571,46.66667,1903,21.96078,0.685,0.625,130.889,112.9997115396,112.158432,14.53644287064,7.7735665596,63.137546413,3.75500558688,-0.195266493436,-0.2108915375791,0.0795401983978,-7.45437480053,1.433872905892,5.93652373272,89,667.557466,2.77777777777778,0,1401.74868137,-9.0000060184,-3.32232E-16,115.6445266784,276.22823088,4.751265072
Chrysler 2021,2636.671,44.4234,41.5751,-93.17348,14.1,26.33947,0,0,3,71,4.812027,-1.564728,-1.763123,7.173754,38.47557,-17.99921,-9.60397,41.33109,37.64706,1907,17.64706,0.76,0.625,130.889,112.9997115396,111.61216,15.53929379504,7.27188995771,63.1619761942,3.756581453063,-0.319340312501,-0.0773311226702,0.2029388527677,-7.33177774231,1.339419038405,5.84132218838,89,630.054112,2.77777777777778,0,1311.28469177,-14.00000323328,-3.32232E-16,107.9543110624,276.58304856,4.7532798
Chrysler 2021,2637.669,44.44823,41.57492,-93.17319,14.1,23.9542,0,0,3,71,8.910538,-3.81984,-6.994766,7.05801,38.39495,-17.87228,-9.907185,41.31561,48.62745,1935,23.92157,0.055,0.625,130.8894,111.9997159438,110.934832,16.93542842808,6.61335732165,63.2083895598,3.758791375421,-0.1729243362952,-0.1576325615655,0.318339041216,-7.46140960761,1.404533980836,5.70510662148,89,577.549772,2.77777777777778,0,1192.53619054,-21.00001174468,-0.18002207328,96.7574398672,276.54781368,4.76350584
Chrysler 2021,2638.671,44.46226,41.57473,-93.17291,14.1,29.33308,0,0,3,71,3.03421,0.6353759,-1.018723,6.973636,38.37623,-18.48239,-9.410461,41.7027,47.45098,1883,21.56863,0.705,0.625,130.8894,111.9997159438,110.839808,13.82993432,8.09837745006,63.2342999338,3.760735183456,-0.0510823920726,0.2421318722333,0.1574945476727,-7.6332533634,0.945886200091,5.84117283589,89,690.059326,2.77777777777778,0,1460.31849012,-6.000002173664,-3.32232E-16,121.7562063376,276.49511376,4.776219048
Chrysler 2021,2639.667,44.47451,41.57455,-93.17264,14.1,27.30373,0,0,3,71,1.124878,4.012405,-0.572052,6.983164,38.31849,-17.82741,-10.10081,42.48132,39.21569,1873,19.21569,0.075,0.625,130.9013,111.9997159438,110.397152,14.8578474832,7.53810648678,63.2578123912,3.762252754325,0.2766769202897,0.0972216434476,0.2110245527355,-7.90987855896,1.004863669586,5.83608265919,89,660.056846,2.77777777777778,0,1359.28902865,-10.00000132452,-3.32232E-16,113.9378006192,276.24554352,4.784497416
Chrysler 2021,2640.666,44.48548,41.57438,-93.17236,14.1,27.15873,0,0,3,71,2.793014,-1.786224,-0.7282715,6.99915,38.03702,-18.28755,-10.33167,41.59143,46.27451,1888,21.56863,0.625,0.625,130.9013,110.9997364414,110.247728,14.80380742936,7.49807199062,63.2795062944,3.763885023117,-0.2227523198523,-0.1326005355997,0.602211490153,-7.65705222548,1.221613756706,5.40901988207,89,660.056846,2.77777777777778,0,1352.0701438,-10.00000132452,-0.19744697112,112.4323035552,276.14867808,4.783205064
Chrysler 2021,2641.665,44.51421,41.57419,-93.17207,14.2,28.20455,0,0,3,71,-0.1046295,1.260086,-0.3963318,6.797211,38.13041,-18.02914,-9.736549,41.60995,57.2549,1877,24.31373,0.745,0.625,130.8444,110.9997364414,110.469184,14.25488275376,7.78680792378,63.3317454708,3.767403940253,0.0569479215564,0.02619893525823,-0.1799405809943,-7.70106244187,1.065787293466,6.07573549345,89,682.558706,2.77777777777778,0,1404.13547195,-7.00000161664,-3.32232E-16,117.4460782928,275.82495,4.791123768
Chrysler 2021,2642.667,44.5286,41.57401,-93.17179,14.2,27.83529,0,0,3,71,3.680893,-0.9663391,-1.483948,6.760423,38.2362,-17.70898,-9.965775,42.24814,58.03922,1883,23.52941,0.155,0.625,130.8444,110.9997364414,110.756816,14.44398680496,7.68485926166,63.3529404786,3.769056271718,-0.3047660088452,-0.2416434591109,0.0390973729118,-7.3504894757,1.352591928023,5.91631542642,89,675.058086,2.77777777777778,0,1385.75237643,-8.00000381752,-3.32232E-16,115.5391351872,275.96643816,4.805851704
